,region,townsize,gender,agecat,ed,edcat,jobcat,union,employ,empcat,retire,lninc,inccat,debtinc,lncreddebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polparty,polcontrib,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,active,bfast,tenure,churn,lnlongmon,lnlongten,tollfree,lntollmon,lntollten,equip,lnequipmon,lnequipten,callcard,lncardmon,lncardten,wireless,lnwiremon,lnwireten,multline,voice,pager,internet,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,ln_TotalSpent
card,0.0026124114850132256,0.025274087850995403,0.048497567702745874,0.009448098896220957,-0.02089291211475099,-0.015564115253608343,-0.020424065544171855,-0.025885832368563347,0.00010002325309234378,-0.0006173747677737247,-0.014315191526364254,0.021126597262528954,0.0154070670647211,0.006420652732740784,0.007105759879822074,0.010761171822276783,0.001064983366173378,0.0100161483837899,-0.017162277295682968,-0.02306228376673224,-0.020350690133183455,-0.020041663052346805,0.008643674085976473,0.007791287369144993,0.008799935323855826,-0.01634861464183784,0.0017106213368330667,0.00236992094719207,-0.024162039054740847,0.004438857059572835,0.010510929124133562,0.016436819926915928,0.013261493395022849,0.033265401874681924,0.032109995892841275,0.02987403684414816,0.02869588458521491,0.028642612809318117,0.02378263059661372,-0.001803383077828233,-0.0008061078296924447,0.005044481372167996,0.017099408976958268,-0.029698826245502675,0.007361917037856409,-0.015064877363286927,0.0107428940690467,-0.005558615996406266,0.029429221744857417,0.0005033899886420242,0.01472380697936514,0.011514971591200532,0.014630620711067554,-0.0031206281484270305,0.009774756154605763,1.0,0.005207885583527373,0.02248314472001055,0.00741455074313423,0.014790393610203508,0.0030881722601421636,-0.37943965880166614,-0.004017602939162484,-0.016155099431092106,-0.009733249661172682,0.011729713741001858,0.0022938119095498827,0.012491584396501613,-0.0026987936528843313,0.01144016256272411,-0.01287940295272552,0.008985587602449076,0.01088131759174734,0.015424498469522445,0.013423481218086104,0.01605553922094793,-0.004272647180458743,-0.0041835353869240635,-0.003176055587595187,0.03236910150284541,0.02985395584668481,0.0339199539812706,0.021747482189795164,0.02068929994752149,0.024147671861663254,0.0006496084692400958,0.003301163570658928,0.005546643067646718,-0.02746346444497122,0.02449556595136228,0.01749393015210946,0.01860770395008689,-0.010220150390226179,0.013981590835863925,0.026038111938783463,0.003881770301459737,0.002724425379882244,-0.002042122060359913,-0.012540417917037373,-0.027570145995423494,-0.005144013102686607,-0.01403244649249852,0.0024252408744675946,0.02175657805310458,0.006991907223886557,-0.010304610399247538,-0.01801614339023038,-0.23205873752467293
cardtype,0.012007209903027536,-0.0005662653223365592,-0.023830302737962255,-0.0015521071031192246,-0.017361492982859668,-0.012327348033350817,0.01221063624087023,0.009338848852388702,0.004787985675610439,0.014381196453668144,-0.017225578003611672,-0.0011209271694838324,-0.0012048171775238688,0.005603335666483327,0.009026163571922373,-0.013270715761767726,0.009840230579245705,-0.011830381035635123,-0.012995880702940592,-0.011616432740442955,-0.008052417281509329,0.0038310878479280272,0.00820421943057392,-0.016115894232397395,0.010181776595325423,0.002225629845471644,-0.037892771725821235,-0.021380287072340597,-0.0050697104739151405,-0.016307394616014884,-0.013069626158939793,-0.008671407693786062,-0.003457794399351696,0.0054618996700969424,0.002471784953053289,0.010834034049202645,-0.005867889790271856,-0.006968262016032099,-0.004766876530342546,0.004417822663402674,-0.0370164545481719,-0.0035237382993371703,0.02364768411223296,0.014090917276681906,0.003612511551361146,0.009027445054201883,0.025599507770702655,9.800945252226657e-05,-0.0308944052673451,-0.01872968577525419,-0.003084012038916957,-0.004384833793048023,-0.020287682996144366,-0.008780503850133677,0.0036328312170147785,0.005207885583527373,1.0,-0.006595868143493071,0.030489284155967935,-0.0071036172486173286,-0.001833303547239245,-0.022573087566899283,-0.013418624735423842,-0.025722813482807208,0.000663847552565133,-0.008000788538023268,-0.004655207048680518,0.008492705025608704,-0.005508951740354649,-0.004878636158593271,-0.004878299731816118,0.0033039538597712,-0.002547546177080468,0.010869466580301934,0.011584071837873671,0.011924592481375876,0.011723448557981313,0.01033087008081592,0.010018951061713095,-0.012124784525951442,-0.014091478531118033,-0.010102773761994283,-0.00016457808543981331,-0.001534618192904839,-0.004607979387932003,-0.008262103520860455,-0.0074345366202348065,-0.017300165741179187,-0.012955368807853213,-0.014772016951872654,0.0013168354158272267,-0.014223744140461972,-0.0047664485969190285,-0.004018736056140685,0.009345652267633045,0.008333440590819351,-0.0057133718871395425,0.014536931868813122,0.0207347636533102,-0.01749134756596817,-0.017101102003022745,-0.011681111806092248,-0.015521456341951024,0.005000137556169778,-0.0038287810732904612,-0.0074723563771404685,0.014680273472117993,0.0003318442979952299
cardbenefit,-0.014424642681863614,0.0007028415102622879,0.025206661196465825,0.00999704040781716,-0.015565959289664259,-0.011449792428734274,-0.03130254074340811,0.005804658408063483,-0.0021280885733216356,-0.0010528081536710365,0.007429501340497206,-0.022545847315970834,-0.013616229378490304,0.0073057099580617155,-0.007167309300929005,-0.010201758269117015,0.013404450607873325,0.0016274187716889747,-0.020578153143323015,-0.025255976771285736,-0.0230694915158602,-0.018099917867410966,-0.004266558011688473,0.009585855353490536,0.001013806311310002,-0.02616816416936692,-0.027645466307803193,0.022173487519419204,0.004188294340326309,-0.01566656400256022,0.018957958304615014,0.0010590646730268488,-0.0009343199559549045,0.01543518157140096,0.039068659891103155,0.02625300002752653,-0.008110935532383736,0.009969587395591027,0.02266048910510386,0.024240688935914984,-0.012192192043111316,0.007580222567197402,0.006445892080900266,0.0038496011472977897,0.0247961743310864,-0.003927799298484311,-0.002191555697522238,0.0022752577397588667,0.010299674741584434,-0.01017183373300276,0.02466479293228053,-0.01853581198537852,0.006818484586671526,0.004584929765397461,-0.0381980170637668,0.02248314472001055,-0.006595868143493071,1.0,0.009585543888182155,0.003790440158196875,-0.0014791498454169577,0.019155725060642954,-0.01307395840880351,-0.01434064561227114,-0.012588981473704389,0.002170569826747427,0.002485099151279347,-0.002337828903428184,-0.022275231603831148,-0.0036339280657440146,-0.001376274123729329,-0.005726034104583583,-0.007940417943322833,-0.002793492627334204,-0.0037016241419291006,-0.006070237286088898,-0.012042927375663731,-0.01310162347902352,-0.015476262339652665,0.005055224290612074,0.002489627834212265,-0.0003732519156015774,-0.0322234918527994,-0.03340297602667883,-0.036600525221268644,-0.015459417287515272,-0.022707146190842912,-0.020880609426426347,-0.02048125297501653,-0.005874181865784242,0.015609877424482806,-0.003534633218897875,-0.009245747167542276,-0.0027795513979367364,-0.014807673325195832,-0.02418477989701845,-0.003501175760608356,-0.010762688670853369,-0.010868794971906777,-0.0272427664935592,-0.023615600278066987,-0.02393795328877653,-0.0028898418487101163,-0.009038684530337803,0.008780958214354888,-0.006533123902870172,-0.0026405457766936844,-0.016798954824714447
cardfee,-0.028101091581225736,-0.007223441212456345,0.018446412543529175,0.005603813472454058,-0.021656334973384553,-0.02051157286694761,-0.010978920445094839,0.0064224284219206295,0.012940013453234644,0.012270938538511725,-0.007293472785792974,0.011821369530360244,0.007435232188007086,-0.0062244783464440595,0.0029784044070012114,0.0027059543645344586,-0.002716659686454621,0.0059066394473081246,0.0023379217274264313,0.003422156459966273,0.004950291313346862,-0.00021808197564659123,0.016663139352053616,-0.0066555780941344195,0.004366001170085711,0.0019345871454100616,-0.009644893932873608,-0.012192040594338977,-0.01496011310698112,-0.023752815922634164,-0.022605126436291156,-0.005425836196685984,-0.004300082811834905,-0.01831192599430563,0.004136798186904613,0.001357363869854565,0.00020135926917707564,0.005877351386861808,-0.017358059298094235,-0.004873038020531538,0.020761140935509705,-0.018613417755089946,-0.0047750637641619,-0.014064023712020028,0.012681233834365074,-0.0158836613397158,0.02788806769289891,-0.030442418801500584,0.001385394334638917,-0.01596849439042311,0.02735719242221387,-0.0018431620915032385,0.0198080017413412,-0.000996032685479536,-0.0014861097479387006,0.00741455074313423,0.030489284155967935,0.009585543888182155,1.0,-0.005700873178711435,0.0032749879537805966,0.016124035100619015,0.01385991693608931,-0.007197676875995739,0.0017614611810734327,-0.004927390933420052,0.0036432205679910587,0.0028279671550157605,-0.009599400763400353,-0.0053198364168106195,-0.009719381390348895,-0.0017550598130315722,-0.0006954526275581656,0.004754547244717793,0.004499848551313149,0.00478014202708832,-0.01336352408944649,-0.012405526847856186,-0.00832188329898398,-0.003024762897684321,-0.0006767379002558216,-0.001750952931744953,-0.01390985021809866,-0.011169616149789544,-0.012097486981128665,-0.009684386292266617,-0.011705150846519446,0.00216671082783873,-0.0033153466242785336,0.010647357130670939,0.01113759830831014,-0.0006350778371770713,-0.003019693510816695,-0.007365951763855792,-0.0010965445394644346,0.005679452803226763,-0.003642238449011069,0.0015742510091334397,-0.002225892382910728,-0.006906024596610769,0.009432487711088526,0.005530322763838458,-0.014216660476975618,-0.007659131617731359,0.006750689665080555,-0.015448815860518255,-0.025829705522874762,-0.0075036151190727455
cardtenure,-0.0006038401530690314,-0.041432268429808086,-0.020110893458539794,0.7179918506587396,-0.09444925081731387,-0.08213071142952003,0.1485281404302333,0.01519809813794038,0.6775235054597313,0.6880577332494784,0.40788714852209673,0.22484759209169736,0.2676694721471071,0.020282373743484787,0.14116653019114145,0.16774984759553238,-0.33305996420937417,0.3804121131300154,0.13006886591002154,0.1163909397923994,0.1088083073360767,-0.18154813922503435,0.01802136199331706,0.00943417904377161,0.0007406995702925268,0.00836131842384958,0.006296735026636966,-0.015693128386087628,0.030336495694695983,0.08154186689523973,-0.02742635030810406,0.7511250667672446,0.7309494373464616,0.0006969941509354249,-0.03829663007323174,0.014652624773281008,0.23508020577573568,0.16898247910183192,0.005391240731269095,0.011303738724258782,0.004893542694265063,-0.022758794938211806,-0.002154163156920734,-0.005726295959887419,0.016298191953668714,-0.002516604275065153,0.028206809086451817,0.0010299282471373328,-0.01905413942999896,-0.014147370962967403,-0.015503631165396704,0.013097557805350152,-0.0056758243204963685,-0.020745911542966282,-0.0025660967263932966,0.014790393610203508,-0.0071036172486173286,0.003790440158196875,-0.005700873178711435,1.0,0.8654937770543872,-0.021984562985052403,0.011607498583780088,-0.008057594987006752,-0.00622060877106507,0.9629752995005578,0.8828796440658979,-0.18362389566132878,0.09885721884293314,0.9087548090150468,-0.35009467377408027,0.7982385445101922,0.8362220189315382,0.006080832568812121,0.06719882617669047,0.1395048321165455,-0.11765571037322475,-0.100404042475641,-0.027652924702648744,0.4385526668172357,0.4858770684104739,0.6170727966240172,-0.055712310996187765,-0.02801183800891818,0.026385033074761605,0.4250660221883686,-0.051216625930697326,-0.06712878109947693,-0.11477720573885525,0.01623292298348835,0.010494391678695968,0.010747332197758254,-0.10678068546037597,0.022492251128641554,0.017167445803107743,0.20050366953153828,0.1972940164645489,0.15886079391391594,-0.05784138494713145,-0.11377073331464643,-0.17953666036638108,-0.17476372949562402,-0.03240641261583974,0.562132123159199,0.006905839327239772,0.016901798618619884,-0.025138323778791164,0.05040423968547762
cardtenurecat,0.004211725037362495,-0.03301186190337213,-0.006376889082090158,0.6880273730154608,-0.04740716143425471,-0.03367983229245448,0.10294731152542444,0.00893181922633774,0.5552180224632055,0.6307487409474812,0.29313612030382696,0.276897948950996,0.30999619749037566,0.024822371162515382,0.17281284762321328,0.2031025187835301,-0.3293251791755292,0.3840171528065702,0.12152652957667084,0.11693289736540985,0.114378563251367,-0.1633317564190249,0.021103352104604747,0.02010629723068472,0.008438865101489253,0.00387733817762383,0.0067022240660121165,-0.011723222170043303,0.032717641161422055,0.07545882217014202,-0.018441023844416992,0.6464090653565632,0.7012361874936883,-0.0076597521458969696,-0.03125300873524926,0.009615749770814946,0.24587690182033037,0.17943469563960326,-0.002020963166435855,0.02188098623032192,0.005050673720352463,-0.024287955295826672,-0.003344804311941175,-0.007434584889229771,0.011952490754165572,-0.00507434599779624,0.02119983262020038,0.005980334971999644,-0.012406483348545343,-0.003962309753985181,-0.008444367913476422,0.0002768078242073928,-0.007545004973369022,-0.02544619774511005,-0.0004793374396208693,0.0030881722601421636,-0.001833303547239245,-0.0014791498454169577,0.0032749879537805966,0.8654937770543872,1.0,-0.02967724710995204,0.017613922434931033,-0.022281383760881377,-0.00270413891931261,0.8512669823704266,0.9243052908567224,-0.17638488246929704,0.10933985653703901,0.8486054500809238,-0.34937783765085756,0.6987725481582477,0.8332402644622405,0.02216758662597683,0.07554211775206883,0.16223334240848852,-0.09503395614814553,-0.07666341933535951,0.009733667806033408,0.4014360038480962,0.41444232927068436,0.5680265208024721,-0.030086221791615186,-0.002077299084731633,0.06253663901785558,0.3762308088628393,-0.023480408983514275,-0.036044399323817394,-0.08957913013153884,0.03272008622886156,0.01726220833773445,0.032105012230184984,-0.0894115567510101,0.03255889939774964,0.033479759512570324,0.2673895363617869,0.26342036783275274,0.21469944865516055,-0.0313789563256819,-0.09375444466639661,-0.15472395323824947,-0.14555298443459241,-0.016305000406900586,0.49619532095440033,-0.0021136343409246033,0.023015068452304933,-0.007434584889230242,0.07111151056562272
card2,0.003786411279482318,0.008009906763794003,0.030362494726068535,-0.010372446721836622,-0.09240356964267796,-0.09270839942724175,0.02012415136722747,0.0040698646251116286,0.000560994373060599,-0.01149858745142006,0.03675913360978089,-0.07931567981545809,-0.07294789604797465,-0.010058388545994718,-0.05336550867392482,-0.06333701762809803,0.009731318107233402,-0.025751718418713127,0.00432121783944703,-0.006797324772673131,-0.012784741107792078,-0.0035327656090344477,-0.002089114416524592,-0.016140205144952798,0.008806381131863905,0.030202053875263583,0.008472315067647942,-0.0030624653123888855,0.004261642569527258,-0.011934448193707882,-0.022788468462964433,-0.019815791650366843,-0.023657621315989124,-0.0034790305098330136,-0.007679146515656462,0.010677003968953786,-0.0568122556155026,-0.023767596919444918,-0.002997900506574805,-0.007733973288705736,-0.004739851279639813,0.002032192529320879,-0.0011274557242170577,0.007152647328621665,-0.013183756350540643,0.013872853018849933,0.007160511422143683,-0.00022559703361213257,-0.009745856521080913,0.002778255995968424,0.007905097152074055,-0.01131502885589203,0.0012746751187486369,-0.016416552119689648,-0.03963693381278942,-0.37943965880166614,-0.022573087566899283,0.019155725060642954,0.016124035100619015,-0.021984562985052403,-0.02967724710995204,1.0,0.018813424161276154,-0.007270082434447232,0.018860898308940763,-0.02482094174706395,-0.030181064886923993,-0.012079807381067972,-0.005116953859296866,-0.02592963605080269,0.011214692967963739,-0.013309188100329149,-0.026588849691495883,-0.02509468473423941,-0.026452576331340287,-0.029135309542022366,-0.0509150015312669,-0.05326571760415661,-0.05675469417648941,-0.03634368265666871,-0.030421896136251906,-0.038222217854671565,-0.03759995436319913,-0.039001950150769564,-0.041789759985288416,-0.020148015757669002,-0.02826949539581018,-0.028677935180322866,-0.023977102794092306,-0.043227335751501506,-0.026571161487647533,-0.03201380681739893,-0.0335450592023113,-0.050338330749496174,-0.018429267229844976,-0.05163142228995713,-0.04092756222621381,-0.050926237353436606,-0.0188307375720081,-0.00785071677522368,-0.022336115084365275,-0.03462098973986055,-0.0028085259667582053,-0.033769186114733354,0.011270261773251277,-0.01855551035102892,0.0020968994995821492,-0.07596933201596702
card2type,-0.007267279250074594,0.0017724534336155371,0.01868579096432926,0.03644910976090377,-0.02170770525895727,-0.023377153829551772,-0.005357683799453854,-0.01654178577502157,0.026430062535838038,0.04199968983865135,0.023988609868769148,0.0031947280032537657,-0.001360549964956769,-0.0064887497860321415,-0.019596588066935865,0.007654969705728958,-0.031131264110078303,0.021240359883687332,-0.005518271686289971,-0.006447508262502142,-0.002712905313955488,-0.02834923211160141,-0.02473496290862495,-0.01366306540472214,-0.0017156510032891367,0.003592868221892687,-0.012921750866788389,0.012908778044684134,-0.015645761916710056,-0.016917635659936297,-0.013082201345413564,0.026249472580121985,0.023835362030215815,0.017448707572972802,0.00037446493280002095,0.015553711013618458,0.0006285460525653072,0.014432631740024363,0.008798241354015229,0.009727830197486086,-0.007529820637722947,0.013104325089982941,0.004069082851772442,0.00021469690301612287,0.0018120223886121918,0.002680844754397357,0.0067825593368004075,0.009035826939690792,0.02450393689225336,0.003469316737511006,-0.0015479469784277652,-0.01177235126948976,0.004380132944010766,0.008440208593248599,0.007925383617311097,-0.004017602939162484,-0.013418624735423842,-0.01307395840880351,0.01385991693608931,0.011607498583780088,0.017613922434931033,0.018813424161276154,1.0,0.009281052243073292,0.004783400185284027,0.01628509109695076,0.02055489358457682,-0.0254439432573525,0.007636285612666096,0.008440508452301558,0.008979427765856666,0.005840577445420312,0.009950184860393653,-0.0060762526487446724,-0.003341584993007286,-0.0021178126770291412,-0.002717550740569167,-0.0008269352663953759,-0.0014849704372905332,0.012674638688831903,0.010024176849742786,0.010023767530115807,-0.0009568470772721523,0.0014266913895879083,0.0008300672182939122,0.014803085864657586,0.007034332392208081,0.019499177390361735,-0.005689245149452052,0.0049479358310029215,0.0016089265108629545,0.007348457390419506,-0.006494769832849999,0.004151677331876198,0.0022716345753989505,0.0028209685349655034,-0.016036416304145016,0.006314582861064818,0.0031647097881048283,-0.01014599977614762,0.0076171026057986375,-0.0006475703564065639,0.014541315079803538,-0.02000156254117046,-0.002080846585262227,-0.02512847284108827,0.01612253549094465,-0.008162266931424293
card2benefit,0.008974083538118226,0.02231949986888236,0.006584014751461114,-0.016360891238844565,-0.01243122937092635,-0.011412792411161504,-0.013699571285296612,-0.016842940419978327,-0.0037720788132268746,-0.00653466345404738,0.0014677245218332764,-0.006280726421821624,-0.004716883956619141,-0.02119518962824091,-0.0018585875435863453,-0.015961798607387112,0.012549187378687559,-0.0171863845121342,0.03363520996791803,0.03130274234486336,0.03335161420825766,0.03510542218164608,-0.02019020315307235,-0.007356205112410331,0.01855978750722478,-0.033773470876674205,0.02676153674500573,0.013185029435981127,-0.015637938257847612,-0.005943399218151502,-0.011277400602590677,-0.010346306635376046,-0.023905259454262032,-0.007490813264330431,-0.024478905156069566,-0.0013591915738796893,-0.018535335115190815,-0.02015102973455664,-0.0014902531570811033,0.01272176314384109,0.004838406963208319,0.019163870987950877,-0.0022739574675403177,-0.006455725336708827,-0.0183923913454735,-0.021880376922485872,-0.002479733481583937,0.007484825182132434,0.016613828471367192,-0.0065328425655225624,-0.003762236547483847,-0.008687532474979272,-0.006361127695222402,-0.0038102745760447286,-0.006524000361781067,-0.016155099431092106,-0.025722813482807208,-0.01434064561227114,-0.007197676875995739,-0.008057594987006752,-0.022281383760881377,-0.007270082434447232,0.009281052243073292,1.0,0.021192714476332527,-0.005170375700151093,-0.010192194498313002,0.009969736999748858,-0.029022252325254808,-0.009321304023682277,0.02221369415028441,-0.0044921279568825925,-0.013214541751680358,0.025863487114508324,0.023482632090814554,0.019684501739865655,-0.003375202351987798,-0.0012272952995847188,-0.003770426293581243,0.011414821238871773,0.011835434844140534,0.0017575737942221654,0.019909689105176015,0.019096117606852474,0.016159409190314552,-0.0018007657451967346,0.02531767852006892,0.016510651356657326,0.00013193503154484976,0.036936922227415105,0.02966825737250813,0.026069886728870416,0.0023435425830028466,0.010234302891538276,-0.012552362660180784,-0.0017079079170237788,-0.025049858081432633,0.00030318101226447743,0.013102545964471825,-0.014326749546281452,-0.001958086375144413,0.0033283766395933627,0.02177358861979258,5.665721369787681e-05,0.012798859452864447,-0.001366862452344906,-0.0217955954476973,-0.00281415598477542
card2fee,0.0031340221768164714,-0.028496512078320893,0.006799331384567836,-0.000202480398460674,-0.0211369502913342,-0.01184550992532764,0.029617447030307654,0.004976068543164651,0.022823835826061328,0.015202454843624208,0.02001507400569752,-0.011649778443829582,-0.013057785510617674,0.009415086655538484,-0.0033186243764642296,-0.005969686356744796,-0.00025569840175965604,0.016544996634545145,-0.009715777544033487,-0.017785468899851324,-0.01966299177928721,0.005906229608049972,-0.031199946318717343,0.004324396248590444,-0.004497082509420957,0.012526669390682843,-0.00835302710477093,0.011338331993458711,-0.007365522833902429,0.0017990089339553514,-0.011004522467464079,-0.005900053002212043,-0.0060570475397872785,-0.017743279753436595,-0.016717094401293795,-0.005349352671121564,-0.0014924427434523885,-0.007340236402971457,0.0043303522959458355,-0.0041591074855878455,0.016657528153064156,-0.02858918242476809,-0.003892167624930592,-0.00681571373320486,0.01797322914279889,0.0041595688427681615,-0.0011782140466827665,-0.0005138312962675243,-0.02572610410268929,-0.013955805264324979,-0.005821285268362419,0.04597198104083245,0.01186677114846418,-0.004212174509384969,0.009454935043944124,-0.009733249661172682,0.000663847552565133,-0.012588981473704389,0.0017614611810734327,-0.00622060877106507,-0.00270413891931261,0.018860898308940763,0.004783400185284027,0.021192714476332527,1.0,-0.006128897792701089,-0.0036960235685568354,0.00804174839236097,0.0019474549696863995,0.00023322401817676668,0.0011847612658342976,0.01313603029851876,0.002036047174771087,-0.00016591067030704337,-0.0022783790699421225,-0.0004146743513271004,0.004339114897923612,0.005391397638727476,0.00655836807154592,-0.007236647954121549,-0.007105044536570556,-0.009326639947177534,-0.0006902101107640778,0.000939360395847201,5.763915601602645e-05,0.012162670079503984,-0.007372547121283119,0.015516485073967582,-0.002061103082638682,0.0037523625656306317,0.015555921151263774,-0.0045245731298628016,0.000764364678995618,-0.00034903315143427956,-0.021811059264802594,-0.01844720577396841,-0.005711354829261909,-0.02068531280613789,-0.004012267330762623,-0.009892839429207476,-0.008755913387391017,-0.0035041149967734624,0.01424128643913953,0.007852814123333909,0.018061839533245253,0.003824963713006322,0.015150836874603814,-0.018659048519235343
card2tenure,0.00216630521135222,-0.039401173581484344,-0.013578002140876965,0.6798861366943441,-0.09737514479898693,-0.08558169532948488,0.15940634443061327,0.015807890453325726,0.6548753926525318,0.6706493427729964,0.3816965172840187,0.22629095523938397,0.2670421492773912,0.023137217416492693,0.14147918183369315,0.16899390657778987,-0.3207859576685195,0.36871361525484675,0.14309008953927263,0.12843350375197926,0.1214606890602402,-0.1561498636889881,0.014317343310351144,0.01858292258557693,-0.0022897026868301004,0.006702168251332842,0.011979752416618607,-0.014092836881069819,0.03162074154235247,0.0885814035720799,-0.0315750441955513,0.7175742696336807,0.7036132758844236,0.010567694538307693,-0.03348371104492383,0.007808183315270416,0.23553324294442884,0.16863452298199075,0.008417311380950218,0.008798123283475734,0.0036280045294803547,-0.02329553371825452,0.00500166088453725,-0.006888433231779824,0.018946447847085386,-0.0016227069340633952,0.02138335429599703,-0.0014379168394792032,-0.02287902598512259,-0.011995432088236316,-0.01521274410593704,0.01760819191288563,-0.014975723429598463,-0.02090482625893955,-0.0019871549795812083,0.011729713741001858,-0.008000788538023268,0.002170569826747427,-0.004927390933420052,0.9629752995005578,0.8512669823704266,-0.02482094174706395,0.01628509109695076,-0.005170375700151093,-0.006128897792701089,1.0,0.9243911464190293,-0.18034422889893167,0.09983242817523276,0.9282396258341119,-0.35761035998475715,0.8121567956521473,0.8537656722804603,0.010817166900193662,0.07330313078829648,0.1473146625639393,-0.1135047109639124,-0.09510580633365842,-0.019779638485984605,0.4496126555458727,0.497627301774417,0.6315319267280616,-0.051127773410098956,-0.022275597352873166,0.03369400517292118,0.43391204365424724,-0.04380751368074109,-0.06268535760762702,-0.10944428747876316,0.023439557922617163,0.014846388541870401,0.017093239590192297,-0.100621620928457,0.026498088113909038,0.015091179065339947,0.20992552087618344,0.20824287689267776,0.16867072223608398,-0.0512734674592383,-0.11166173578168559,-0.16417023882799198,-0.16753734504595047,-0.028588669628614918,0.5747112979700785,0.007188995603974835,0.011957584215225504,-0.020477766890844903,0.054089915106466824
card2tenurecat,0.0033012472954277016,-0.032022452141480924,-0.008150102900163192,0.6685724879014644,-0.06081147543208837,-0.04840594082649994,0.1168265720974068,0.007787118357961022,0.5763194773554163,0.6361838119542653,0.3151905633759522,0.2514096846759641,0.28601655845399365,0.03178946751532732,0.157141744836628,0.191307885951161,-0.3221003665734381,0.36622029585254307,0.13651994818086136,0.12860740416178187,0.12465398944492051,-0.1469734825422868,0.015055660632101469,0.025041177318051295,0.004625866146455711,0.009072463516465611,0.010981929082858274,-0.01722310025073984,0.03176835140691015,0.07994300455360111,-0.02036886491394355,0.6557322964306579,0.688805477927861,0.0030149521984122007,-0.03213428399399939,0.0019728427100070257,0.23730209581091719,0.16975885544905797,-0.0003363889815187171,0.01790079509484402,0.0034946369093750806,-0.02730309718033143,3.0471416462528448e-05,-0.010211842270941136,0.01960366170334968,0.002705106631116769,0.019541196055815523,-0.000278473801053363,-0.014962070972217719,-0.014631381625877678,-0.010537501236079513,0.0108419826759161,-0.012265893036890976,-0.0243539915243382,-0.0031351107353957517,0.0022938119095498827,-0.004655207048680518,0.002485099151279347,0.0036432205679910587,0.8828796440658979,0.9243052908567224,-0.030181064886923993,0.02055489358457682,-0.010192194498313002,-0.0036960235685568354,0.9243911464190293,1.0,-0.1806213444450382,0.1088451724452284,0.8935265040296873,-0.36067114612731377,0.7418617164608357,0.8538055470142654,0.019737634942642527,0.07734505231429,0.1624618787131329,-0.09860185908003717,-0.0792191364840182,0.005888681425762034,0.43389143389676577,0.4542606607054642,0.6066189472941806,-0.03505291145552013,-0.005777129469214847,0.057535355975036194,0.40536896083454776,-0.030212563289351662,-0.04508720669778787,-0.09343397817242449,0.03243935277377924,0.019645316377696967,0.030932152406894717,-0.09016013270490525,0.032411723949975955,0.026441710363390207,0.2522498504229149,0.25100265717663434,0.2032576341611974,-0.03522647733135712,-0.09793945181060817,-0.15179849162827327,-0.14346909759628584,-0.02136880117538192,0.5263522836116639,0.0011417462656639233,0.02450751920471069,-0.004411911029694798,0.06462608063390506
